iter	MultiClass
582	0.009549236967
583	0.009541362269
584	0.009523114949
585	0.009479386189
586	0.009464706539
587	0.009450503346
588	0.009434964899
589	0.009417594516
590	0.009404840548
591	0.009392208374
592	0.009372335116
593	0.009359747121
594	0.009345691819
595	0.009312812811
596	0.009296295003
597	0.009284314721
598	0.009251883191
599	0.009233446662
600	0.009222021507
601	0.009204487008
602	0.00918639127
603	0.009176412476
604	0.009163187184
605	0.009140561976
606	0.009126010603
607	0.009118960759
608	0.009105154204
609	0.009076711377
610	0.009066623815
611	0.009041476826
612	0.009030118666
613	0.009019313711
614	0.009009976339
615	0.008997231163
616	0.008984597973
617	0.008961200716
618	0.008938842855
619	0.008928769849
620	0.00891755826
621	0.00890865656
622	0.008898977928
623	0.008874850982
624	0.008848092977
625	0.00882431047
626	0.00881472362
627	0.008802001266
628	0.00879101598
629	0.008782082212
630	0.008773994419
631	0.008768866387
632	0.008759044569
633	0.008749864612
634	0.008732731954
635	0.008709644382
636	0.008691901144
637	0.008674225219
638	0.008660720699
639	0.008635368808
640	0.008627600388
641	0.00862123642
642	0.008610847725
643	0.008596982401
644	0.008577662223
645	0.008553914331
646	0.008537348366
647	0.008528642994
648	0.008517489449
649	0.008506259388
650	0.008485744833
651	0.008479895889
652	0.008464889121
653	0.008450817844
654	0.008440213699
655	0.008425595531
656	0.008413089305
657	0.008383830253
658	0.008360802095
659	0.008349450952
660	0.008338077494
661	0.008320899902
662	0.008308956648
663	0.008294127621
664	0.00828793952
665	0.00828113151
666	0.008265656664
667	0.008244486405
668	0.008233752025
669	0.008216195556
670	0.008205159998
671	0.008195450732
672	0.008184578538
673	0.008173335037
674	0.008163036705
675	0.008147550084
676	0.008133992465
677	0.008120694578
678	0.008111525101
679	0.00809654565
680	0.00808983367
681	0.008072131966
682	0.00806266083
683	0.008054715142
684	0.008045832931
685	0.008022901579
686	0.008009037984
687	0.008000040586
688	0.007987871771
689	0.007977030807
690	0.007965802657
691	0.007951261272
692	0.007942910571
693	0.007932242293
694	0.007922726679
695	0.00790721414
696	0.007899159031
697	0.007890565785
698	0.007881280808
699	0.007875877685
700	0.007861750554
701	0.007855356379
702	0.007839507436
703	0.007823103101
704	0.007816609691
705	0.007798094428
706	0.007792129034
707	0.007774476575
708	0.007755625852
709	0.007748294734
710	0.007733062445
711	0.00772376827
712	0.007718341196
713	0.00770560033
714	0.007683409516
715	0.007668725226
716	0.007660908898
717	0.007653331506
718	0.007641413414
719	0.007631424895
720	0.007621720453
721	0.007612764388
722	0.007605389796
723	0.007594168416
724	0.007584973655
725	0.007576718579
726	0.007566036715
727	0.007562354387
728	0.007549519872
729	0.007533007579
730	0.007522072754
731	0.007515133283
732	0.007500575643
733	0.007488910057
734	0.00747986344
735	0.007466143811
736	0.007445112095
737	0.007435363955
738	0.007421836116
739	0.007412647497
740	0.007399665261
741	0.007391561191
742	0.007383911653
743	0.007368475516
744	0.007354845977
745	0.007347781871
746	0.007335975021
747	0.007323323473
748	0.007309658537
749	0.007301283122
750	0.007290776378
751	0.007284157266
752	0.007273987764
753	0.007256625342
754	0.007251917331
755	0.007236871266
756	0.007231063971
757	0.00721629563
758	0.007211188912
759	0.007199500933
760	0.007191199136
761	0.007177825517
762	0.007172731682
763	0.007161724138
764	0.007157939831
765	0.007142258182
766	0.007134662433
767	0.007128161284
768	0.007117306386
769	0.007113110127
770	0.007104449531
771	0.007096386088
772	0.007085207064
773	0.00707746977
774	0.00707061053
775	0.007064101777
776	0.007056561547
777	0.007039069373
778	0.007031783104
779	0.007021204528
780	0.00701398027
781	0.00700702307
782	0.007000748023
783	0.006990758896
784	0.006984887049
785	0.006978282324
786	0.006960750769
787	0.006944848674
788	0.006940330783
789	0.006932953735
790	0.006917771088
791	0.00689794318
792	0.006893191188
793	0.006885454193
794	0.006878911332
795	0.006869724057
796	0.006863771256
797	0.00685724445
798	0.006843284085
799	0.006832850686
800	0.006827565318
801	0.006820246587
802	0.006809207009
803	0.006794636136
804	0.006786295554
805	0.006771343131
806	0.006765285753
807	0.006756283801
808	0.006750509693
809	0.006743497842
810	0.00673812742
811	0.00672462378
812	0.006719043179
813	0.006712409438
814	0.006706324517
815	0.00670429655
816	0.006696893132
817	0.006689392805
818	0.006672398826
819	0.006664759079
820	0.006655831674
821	0.006647685054
822	0.006638126721
823	0.006629593506
824	0.006626745894
825	0.006618738019
826	0.006615260841
827	0.00660867161
828	0.006602161317
829	0.006596277648
830	0.00658815635
831	0.006578212242
832	0.006569727479
833	0.006564582075
834	0.006561426388
835	0.006556229852
836	0.006545057541
837	0.006540308135
838	0.006533606591
839	0.006525101717
840	0.006519503234
841	0.006507504971
842	0.006501684234
843	0.006489306427
844	0.006482123071
845	0.006476776946
846	0.006471177365
847	0.006462712863
848	0.006455322687
849	0.006452387431
850	0.006438640684
851	0.006435882675
852	0.006429852916
853	0.006415936367
854	0.006407384495
855	0.006402125908
856	0.00639175563
857	0.006383401036
858	0.006370848132
859	0.006363589208
860	0.006353989932
861	0.006341871219
862	0.006334622382
863	0.006324574132
864	0.006319478346
865	0.006305644159
866	0.006300585927
867	0.006292601195
868	0.006284271054
869	0.006278318775
870	0.006272499048
871	0.006259751836
872	0.006245817384
873	0.00623736958
874	0.006231472171
875	0.006222379364
876	0.006217744824
877	0.006212864667
878	0.006207984569
879	0.00620402104
880	0.006193847037
881	0.006176390897
882	0.006172286738
883	0.006163590768
884	0.006157745862
885	0.006151513352
886	0.006145347289
887	0.006137996011
888	0.006131772637
889	0.006125930967
890	0.006116791003
891	0.006110269398
892	0.006093673649
893	0.006089255402
894	0.006080250184
895	0.006065319294
896	0.006054661523
897	0.00604371054
898	0.006038774953
899	0.006024702405
900	0.006017501944
901	0.006013226149
902	0.006009033388
903	0.00600068651
904	0.005998292546
905	0.005990619968
906	0.005983264886
907	0.005980557564
908	0.005972386381
909	0.005967469778
910	0.005962954063
911	0.005952726323
912	0.00594587924
913	0.005939524638
914	0.005929887237
915	0.005919822891
916	0.005912673056
917	0.0059059746
918	0.005900913895
919	0.00589050346
920	0.005883409818
921	0.00587545745
922	0.005870931813
923	0.005859050625
924	0.005848522233
925	0.005834420608
926	0.005831429541
927	0.005821559935
928	0.005813213728
929	0.005799349386
930	0.005795455669
931	0.005790215446
932	0.005782401526
933	0.005770836791
934	0.005763524017
935	0.005756748277
936	0.005747657853
937	0.005735592783
938	0.005729715559
939	0.005726159232
940	0.005715477517
941	0.005711085255
942	0.005702968012
943	0.005696518431
944	0.005692348828
945	0.005683483766
946	0.005678626847
947	0.005673919671
948	0.005665556382
949	0.005660835768
950	0.005653040878
951	0.005647893932
952	0.005642260957
953	0.005640141527
954	0.005636021376
955	0.005631340574
956	0.005626326177
957	0.005618905497
958	0.005610100001
959	0.005600058559
960	0.005591450683
961	0.005581933708
962	0.005578207427
963	0.005570986379
964	0.00556267838
965	0.005552414578
966	0.005549271408
967	0.005541069335
968	0.005526030299
969	0.005521395237
970	0.005514497511
971	0.005510954132
972	0.005505702862
973	0.005501341867
974	0.005495559354
975	0.005478887235
976	0.005470961491
977	0.005466931433
978	0.005462134184
979	0.005458143483
980	0.005451452882
981	0.005443673287
982	0.005439231945
983	0.005434100377
984	0.005424860379
985	0.005418972223
986	0.005411662
987	0.005408225769
988	0.005404464629
989	0.005400561284
990	0.005387050454
991	0.00537879679
992	0.005375349309
993	0.005370714995
994	0.005364406745
995	0.005359246713
996	0.005354820469
997	0.005351404193
998	0.005343331288
999	0.005334740618
004583859188
998	0.0045762344999999	0.004570763835
087277176
997	0.004080153513
998	0.004074823543
999	0.004072938828
